system:index,country,date,NO2,SO2,CO,O3,year
gen_007153,Swaziland,2026/09/19,3.59E-05,9.96E-05,0.036588923,0.136824361,2026
gen_007154,Mozambique,2020/07/13,2.70E-05,9.39E-05,,0.111788142,2020
gen_007155,Lesotho,2022/11/09,2.52E-05,9.20E-05,0.025009475,0.117293235,2022
gen_007156,Swaziland,2018/03/26,2.99E-05,,0.030527236,0.158712324,2018
gen_007157,Swaziland,2025/08/03,4.40E-05,0.000116319,0.03890093,0.108747346,2025
gen_007158,Botswana,2026/03/03,2.84E-05,8.82E-05,0.036934073,0.12323067,2026
gen_007159,Botswana,2019/12/02,1.93E-05,7.35E-05,0.02968987,,2019
gen_007160,Botswana,2018/10/13,2.66E-05,7.37E-05,0.03177249,0.093709379,2018
gen_007161,Swaziland,2024/06/04,3.48E-05,0.000134966,0.033623383,0.129292895,2024
gen_007162,South Africa,2023/07/18,6.73E-05,0.000269474,0.040440823,0.113534069,2023
gen_007163,Swaziland,2026/10/08,,0.000102224,0.041559785,0.104022931,2026
gen_007164,South Africa,2020/12/07,6.01E-05,0.000225233,0.053011053,,2020
gen_007165,Mozambique,2025/03/25,,0.000114949,0.037371086,0.143249144,2025
gen_007166,South Africa,2026/06/24,6.89E-05,0.000254875,0.039535722,0.14686642,2026
gen_007167,Swaziland,2026/10/14,4.18E-05,0.00011202,0.037185717,0.106123219,2026
gen_007168,Mozambique,2018/11/05,2.25E-05,9.75E-05,0.03387388,0.114511783,2018
gen_007169,Zimbabwe,2024/04/18,3.42E-05,0.000120266,0.047027053,0.156938166,2024
gen_007170,Zimbabwe,2021/06/13,3.68E-05,0.000126228,,0.128912496,2021
gen_007171,Swaziland,2023/07/07,3.38E-05,0.000125458,0.036909293,0.141599513,2023
gen_007172,Zimbabwe,2024/09/15,4.46E-05,0.00011537,0.036447461,0.123140603,2024
gen_007173,Mozambique,2027/02/24,3.43E-05,9.95E-05,0.028925089,0.133274244,2027
gen_007174,Botswana,2022/09/11,2.39E-05,,0.027364876,0.109655506,2022
gen_007175,Mozambique,2021/03/27,3.30E-05,0.00012572,0.03620821,0.142808707,2021
gen_007176,Swaziland,2019/12/02,3.16E-05,0.000100595,0.033371417,0.124012032,2019
gen_007177,Swaziland,2025/06/25,3.45E-05,0.000142287,0.04155896,0.123862057,2025
gen_007178,Mozambique,2021/05/27,2.42E-05,8.29E-05,0.038511108,,2021
gen_007179,Lesotho,2024/12/06,2.63E-05,8.18E-05,0.029300562,0.126178277,2024
gen_007180,Mozambique,2020/09/03,2.62E-05,9.58E-05,0.04062873,0.127437525,2020
gen_007181,Swaziland,2026/02/21,3.80E-05,0.000151495,0.044696781,0.154884218,2026
gen_007182,Botswana,2024/09/04,3.18E-05,8.66E-05,0.035974939,0.119487118,2024
gen_007183,Lesotho,2022/12/23,2.70E-05,0.000101943,0.022365072,,2022
gen_007184,Lesotho,2027/11/21,2.77E-05,9.41E-05,0.02318491,0.127346321,2027
gen_007185,Swaziland,2022/12/08,3.45E-05,0.000102599,0.03374368,,2022
gen_007186,Mozambique,2023/05/28,2.75E-05,7.60E-05,0.032108134,0.133386084,2023
gen_007187,Botswana,2018/05/05,2.58E-05,9.25E-05,0.034249405,0.153178648,2018
gen_007188,Lesotho,2024/06/24,2.24E-05,9.43E-05,0.030108278,0.126214272,2024
gen_007189,Botswana,2027/04/25,2.62E-05,9.97E-05,0.034947467,0.140474269,2027
gen_007190,Mozambique,2023/10/27,3.21E-05,9.26E-05,0.036370956,0.102522819,2023
gen_007191,Zimbabwe,2021/11/15,2.93E-05,9.25E-05,0.033551212,0.145335625,2021
gen_007192,South Africa,2024/06/20,7.06E-05,0.00026971,0.051055242,0.113131779,2024
gen_007193,Zimbabwe,2023/07/09,3.35E-05,9.97E-05,0.035465234,0.117981166,2023
gen_007194,Swaziland,2020/02/14,3.88E-05,0.000144732,0.038668653,0.14902154,2020
gen_007195,Zimbabwe,2019/12/25,3.32E-05,0.000117773,0.031872491,0.127348877,2019
gen_007196,Lesotho,2026/12/21,2.19E-05,8.14E-05,0.024770456,0.143466377,2026
gen_007197,Zimbabwe,2024/02/29,2.86E-05,,0.042580867,0.144534779,2024
gen_007198,Lesotho,2026/11/13,2.57E-05,9.58E-05,0.025330376,0.116445713,2026
gen_007199,Mozambique,2021/06/18,2.38E-05,8.77E-05,0.034088374,0.147279022,2021
gen_007200,Swaziland,2027/07/22,3.11E-05,0.000126542,0.02794936,,2027
gen_007201,Lesotho,2023/11/07,2.53E-05,7.94E-05,,0.105788487,2023
gen_007202,Lesotho,2026/08/31,2.66E-05,8.49E-05,0.034542162,0.126426654,2026
gen_007203,Botswana,2025/05/09,3.00E-05,0.000103093,0.024631001,0.110918792,2025
gen_007204,Botswana,2027/04/12,1.93E-05,8.83E-05,0.03425282,0.136654832,2027
gen_007205,South Africa,2024/02/06,8.00E-05,0.000275234,,0.119950877,2024
gen_007206,Zimbabwe,2025/09/14,3.56E-05,9.34E-05,0.039300354,0.126264737,2025
gen_007207,Lesotho,2018/04/22,2.96E-05,8.69E-05,0.033601958,0.117021019,2018
gen_007208,Mozambique,2023/05/13,2.12E-05,0.000123915,0.037248801,0.142236409,2023
gen_007209,Zimbabwe,2026/01/22,2.67E-05,0.000102937,0.037522037,0.146684188,2026
gen_007210,Swaziland,2026/03/08,2.97E-05,0.000141943,0.034925767,0.108531103,2026
gen_007211,Botswana,2023/08/11,2.45E-05,7.02E-05,0.02481608,0.116388579,2023
gen_007212,South Africa,2027/06/14,7.06E-05,0.000251002,0.066435829,0.168506865,2027
gen_007213,Botswana,2020/05/20,2.57E-05,7.96E-05,0.033441319,0.146031598,2020
gen_007214,Lesotho,2025/12/10,2.60E-05,8.53E-05,0.027670977,,2025
gen_007215,Lesotho,2021/03/28,2.84E-05,9.35E-05,0.034170416,0.156562931,2021
gen_007216,South Africa,2020/08/02,9.00E-05,0.00017753,0.059892683,0.130452838,2020
gen_007217,Lesotho,2026/02/09,2.14E-05,9.59E-05,0.029748931,0.133052383,2026
gen_007218,Lesotho,2026/01/25,2.76E-05,,0.035342121,0.14082814,2026
gen_007219,Lesotho,2027/05/13,2.39E-05,8.78E-05,0.030238377,0.139025003,2027
gen_007220,Mozambique,2022/04/13,2.73E-05,9.94E-05,0.032924509,0.121438682,2022
gen_007221,South Africa,2026/02/18,,0.000297251,0.049373194,0.149277176,2026
gen_007222,Mozambique,2025/09/07,3.29E-05,9.20E-05,0.043856582,0.132972103,2025
gen_007223,Lesotho,2026/11/11,2.01E-05,7.01E-05,0.026442585,0.113169271,2026
gen_007224,South Africa,2021/02/15,6.22E-05,0.000337045,0.057423924,0.167963831,2021
gen_007225,South Africa,2022/11/25,6.28E-05,,0.041075665,0.133299124,2022
gen_007226,Botswana,2025/01/28,2.30E-05,8.24E-05,0.027362304,0.161288694,2025
gen_007227,Zimbabwe,2022/03/03,,0.000158844,0.035661647,0.165902429,2022
gen_007228,Zimbabwe,2027/12/28,3.69E-05,0.000133352,0.033241816,0.163339865,2027
gen_007229,South Africa,2026/03/10,6.33E-05,,0.066389701,0.164058822,2026
gen_007230,South Africa,2018/03/20,6.47E-05,0.000224463,0.05659746,0.124864855,2018
gen_007231,Swaziland,2021/12/11,3.35E-05,0.000107463,0.030817643,0.116233493,2021
gen_007232,Mozambique,2023/05/15,2.20E-05,9.03E-05,0.036516892,0.137255724,2023
gen_007233,Mozambique,2025/01/21,2.81E-05,0.000104626,0.033301288,,2025
gen_007234,Mozambique,2023/05/25,2.52E-05,8.32E-05,,0.144856313,2023
gen_007235,Botswana,2024/02/17,1.96E-05,9.47E-05,0.030094405,,2024
gen_007236,Zimbabwe,2023/11/04,2.75E-05,0.000107588,0.030269103,0.120464776,2023
gen_007237,Lesotho,2019/07/13,1.97E-05,9.84E-05,0.028485178,0.117889358,2019
gen_007238,Lesotho,2021/07/21,2.37E-05,8.04E-05,0.028605543,0.124092149,2021
gen_007239,Zimbabwe,2021/02/01,3.78E-05,9.58E-05,0.042961081,0.148127062,2021
gen_007240,South Africa,2021/09/15,7.59E-05,0.000259852,0.06519394,0.104154616,2021
gen_007241,South Africa,2020/02/15,7.66E-05,0.000296655,0.035684823,0.129062505,2020
gen_007242,Lesotho,2027/07/23,2.46E-05,9.11E-05,0.034626374,0.111375862,2027
gen_007243,Lesotho,2019/04/04,2.34E-05,0.000106086,0.032531706,0.141163571,2019
gen_007244,Swaziland,2021/04/29,,0.000130136,0.034264482,0.133666761,2021
gen_007245,Mozambique,2022/03/15,2.85E-05,0.000141346,0.034639498,0.160293628,2022
gen_007246,Botswana,2024/03/22,2.99E-05,0.000103446,0.03001615,0.157643496,2024
gen_007247,Zimbabwe,2019/12/26,3.21E-05,0.000122741,,0.137054912,2019
gen_007248,Mozambique,2025/01/30,2.71E-05,9.68E-05,0.026802005,0.140656616,2025
gen_007249,Swaziland,2018/09/18,3.78E-05,0.000100426,0.036456207,0.108474475,2018
gen_007250,Mozambique,2018/08/02,2.54E-05,0.000103272,0.030370611,0.113357036,2018
gen_007251,South Africa,2020/01/26,,0.000249184,0.060222716,,2020
gen_007252,Swaziland,2020/03/16,3.74E-05,0.000148252,0.0327642,0.150019131,2020
gen_007253,Zimbabwe,2024/03/10,3.52E-05,0.000131163,0.03705426,0.166720252,2024
gen_007254,Lesotho,2026/01/24,2.72E-05,9.55E-05,0.027290029,,2026
gen_007255,Swaziland,2026/01/31,2.45E-05,0.000128932,0.031689758,0.148050228,2026
gen_007256,Zimbabwe,2019/10/22,2.93E-05,7.16E-05,0.040852559,0.100111996,2019
gen_007257,South Africa,2022/08/18,6.92E-05,,0.064317716,0.135049737,2022
gen_007258,Botswana,2019/09/25,2.84E-05,7.81E-05,0.031675828,0.093948099,2019
gen_007259,Lesotho,2024/02/04,2.44E-05,8.76E-05,0.031373433,0.15925207,2024
gen_007260,Lesotho,2020/07/08,2.31E-05,0.000104746,0.027438958,0.128070418,2020
gen_007261,Botswana,2024/07/03,2.49E-05,8.17E-05,0.025560922,0.155954017,2024
gen_007262,Swaziland,2025/09/27,3.94E-05,0.000106044,0.035371021,0.119155079,2025
gen_007263,Zimbabwe,2024/07/07,3.55E-05,0.000113705,0.034141918,0.118354022,2024
gen_007264,South Africa,2018/01/30,,0.000263038,0.047666455,0.134818788,2018
gen_007265,South Africa,2027/11/14,6.40E-05,0.000226941,0.048618318,0.151931323,2027
gen_007266,Swaziland,2022/07/15,3.55E-05,9.33E-05,0.037239519,0.126397408,2022
gen_007267,Mozambique,2024/02/02,2.86E-05,,0.035643345,0.132058553,2024
gen_007268,Mozambique,2024/11/11,2.24E-05,7.23E-05,0.026881326,0.117190791,2024
gen_007269,South Africa,2023/06/18,5.62E-05,0.000250996,0.052386964,0.12685609,2023
gen_007270,Lesotho,2027/07/27,2.83E-05,0.000108839,,0.117347105,2027
gen_007271,Botswana,2026/09/01,3.38E-05,8.93E-05,0.041810056,0.10452166,2026
gen_007272,South Africa,2024/07/26,,0.000243373,0.044267935,0.120763928,2024
gen_007273,Swaziland,2024/03/17,3.41E-05,0.000131823,0.047776806,0.147271221,2024
gen_007274,Botswana,2021/06/30,2.01E-05,8.40E-05,0.031274564,0.101830087,2021
gen_007275,Lesotho,2022/08/01,3.10E-05,0.000111007,0.039056613,0.123772985,2022
gen_007276,Lesotho,2018/01/21,2.50E-05,,,0.12915718,2018
gen_007277,Swaziland,2025/06/04,2.31E-05,0.000123126,0.042854107,0.121130856,2025
gen_007278,South Africa,2019/04/25,6.80E-05,0.000314058,0.049703397,0.164611828,2019
gen_007279,South Africa,2020/03/29,,0.000268379,0.059152099,0.126918091,2020
gen_007280,South Africa,2023/10/06,7.20E-05,0.000254621,0.064179886,0.14982903,2023
gen_007281,Lesotho,2024/09/22,3.66E-05,8.03E-05,0.037148954,0.097150665,2024
gen_007282,Swaziland,2018/05/03,3.24E-05,0.000135727,0.040608629,0.152902429,2018
gen_007283,Botswana,2025/09/02,2.84E-05,6.82E-05,0.032511143,0.117324352,2025
gen_007284,Botswana,2019/05/21,2.17E-05,0.000101521,0.029797819,,2019
gen_007285,Swaziland,2024/05/21,3.34E-05,0.000127039,0.045568805,0.138153035,2024
gen_007286,South Africa,2025/10/16,7.51E-05,,,0.120328665,2025
gen_007287,Lesotho,2019/11/17,2.03E-05,9.56E-05,0.030461702,0.117088537,2019
gen_007288,Mozambique,2021/12/30,2.02E-05,9.59E-05,0.028026328,0.087716256,2021
gen_007289,Botswana,2023/02/24,2.53E-05,0.000105911,0.033799149,0.136886327,2023
gen_007290,Swaziland,2023/07/05,2.83E-05,,0.033762193,0.111467373,2023
gen_007291,Swaziland,2026/02/05,3.52E-05,0.000135952,0.031529537,,2026
gen_007292,Lesotho,2027/07/19,1.94E-05,0.000101617,0.030470799,0.142139801,2027
gen_007293,Mozambique,2022/01/10,2.90E-05,9.34E-05,0.034028768,0.121323743,2022
gen_007294,Lesotho,2023/12/14,2.61E-05,,0.028688657,,2023
gen_007295,Mozambique,2027/04/12,2.83E-05,8.90E-05,0.033313404,0.139431924,2027
gen_007296,Lesotho,2024/01/21,2.45E-05,0.000106734,0.02676991,0.125460878,2024
gen_007297,Lesotho,2018/06/25,2.91E-05,8.28E-05,0.029065947,0.129604963,2018
gen_007298,Mozambique,2021/02/04,3.21E-05,0.000119894,0.035326998,0.126513368,2021
gen_007299,Zimbabwe,2024/08/25,3.97E-05,0.000115661,0.046033023,0.103215983,2024
gen_007300,Swaziland,2027/11/09,2.70E-05,0.000130606,0.027308956,0.133968169,2027
gen_007301,Lesotho,2020/04/30,2.53E-05,0.000102251,0.029125084,0.11716547,2020
gen_007302,Zimbabwe,2020/02/26,3.72E-05,0.000135056,0.041040116,0.12894703,2020
gen_007303,Lesotho,2024/06/27,2.47E-05,0.000117002,0.034572008,0.134499336,2024
gen_007304,Zimbabwe,2019/02/27,3.61E-05,0.000112511,,0.123514012,2019
gen_007305,Lesotho,2027/06/30,2.58E-05,8.87E-05,0.030404201,0.137502845,2027
gen_007306,South Africa,2027/02/08,7.42E-05,0.000298681,0.068719208,0.187033656,2027
gen_007307,Lesotho,2023/10/01,2.23E-05,8.28E-05,0.031953271,0.131962399,2023
gen_007308,Swaziland,2021/05/23,3.22E-05,0.000119846,0.032224271,0.150305686,2021
gen_007309,Lesotho,2022/05/15,2.91E-05,8.01E-05,0.03609869,0.154638341,2022
gen_007310,Zimbabwe,2023/07/13,3.59E-05,0.000114899,0.027910386,0.127043155,2023
gen_007311,Botswana,2026/08/02,2.67E-05,7.41E-05,0.032998811,0.111135323,2026
gen_007312,South Africa,2025/03/22,6.85E-05,0.000331268,0.051702463,0.168224977,2025
gen_007313,Botswana,2022/08/21,2.58E-05,8.25E-05,0.033720656,0.112096702,2022
gen_007314,Zimbabwe,2024/05/16,3.61E-05,,0.030931831,0.160471779,2024
gen_007315,Mozambique,2023/08/23,3.75E-05,6.18E-05,0.037498317,0.092921864,2023
gen_007316,Swaziland,2019/03/08,3.74E-05,0.000126071,0.037116871,0.141824825,2019
gen_007317,Zimbabwe,2021/01/26,3.09E-05,9.92E-05,0.034915897,0.147752791,2021
gen_007318,South Africa,2020/01/15,5.32E-05,0.000281501,0.055719229,0.172004968,2020
gen_007319,Botswana,2023/06/30,2.64E-05,0.000100344,,0.106744045,2023
gen_007320,Lesotho,2027/09/13,2.98E-05,8.21E-05,0.034915406,0.129563643,2027
gen_007321,Lesotho,2025/02/27,2.36E-05,0.000112195,0.03060003,0.138932118,2025
gen_007322,Zimbabwe,2024/08/14,4.04E-05,9.10E-05,0.037990457,0.108037083,2024
gen_007323,Zimbabwe,2023/02/03,3.03E-05,0.00010138,0.037385423,0.12210732,2023
gen_007324,Mozambique,2021/07/16,2.96E-05,7.58E-05,0.029720858,0.126369741,2021
gen_007325,Zimbabwe,2020/02/09,3.85E-05,0.000116061,0.038409021,0.136964799,2020
gen_007326,Lesotho,2027/01/29,2.55E-05,0.000112785,0.035290865,0.120235185,2027
gen_007327,Swaziland,2018/03/13,,0.000141015,0.034651903,0.117943066,2018
gen_007328,Mozambique,2027/02/07,2.39E-05,0.000117092,0.036770664,0.150928751,2027
gen_007329,Lesotho,2020/03/07,2.57E-05,0.000103888,0.023805128,0.173423478,2020
gen_007330,Lesotho,2026/01/10,3.18E-05,9.70E-05,0.031965974,0.150119371,2026
gen_007331,Mozambique,2026/07/03,2.74E-05,0.000104988,0.028178737,0.116641052,2026
gen_007332,Mozambique,2027/03/04,3.14E-05,9.75E-05,0.034062059,0.162154742,2027
gen_007333,Lesotho,2027/08/05,2.70E-05,0.000109215,0.036280712,0.141230166,2027
gen_007334,Mozambique,2023/01/10,3.04E-05,9.31E-05,0.033726696,0.131668027,2023
gen_007335,Botswana,2023/08/16,2.78E-05,7.88E-05,0.038738248,0.121811589,2023
gen_007336,Zimbabwe,2018/04/26,3.35E-05,0.00013346,0.038791134,0.134650148,2018
gen_007337,Mozambique,2026/04/16,3.17E-05,0.000116202,0.035514941,0.165000189,2026
gen_007338,Botswana,2023/10/23,2.73E-05,7.18E-05,0.032471221,0.144107493,2023
gen_007339,South Africa,2018/06/21,4.60E-05,0.000249498,0.047888296,0.154194932,2018
gen_007340,Zimbabwe,2021/06/19,,0.000121653,0.044434755,0.104189851,2021
gen_007341,Mozambique,2026/07/15,3.02E-05,0.000116164,0.025997664,0.143326219,2026
gen_007342,Zimbabwe,2021/11/03,3.81E-05,0.000118775,0.023939963,0.104536978,2021
gen_007343,South Africa,2020/11/14,5.27E-05,0.000230986,0.04153391,0.145023813,2020
gen_007344,Swaziland,2020/09/19,3.89E-05,0.000101359,0.041285492,0.114001944,2020
gen_007345,Lesotho,2019/10/03,2.95E-05,7.62E-05,0.029887852,,2019
gen_007346,Botswana,2023/05/28,1.86E-05,9.74E-05,0.032968112,0.122832948,2023
gen_007347,Mozambique,2020/10/08,2.42E-05,7.46E-05,0.036380464,0.106853356,2020
gen_007348,Zimbabwe,2023/11/01,2.93E-05,0.000120175,0.033854057,0.151333101,2023
gen_007349,Swaziland,2022/12/24,2.76E-05,0.000113555,0.040523712,0.103490528,2022
gen_007350,Swaziland,2024/07/07,3.77E-05,0.000129979,0.036401266,0.095211906,2024
gen_007351,Zimbabwe,2023/11/16,,0.000111151,0.029305653,0.127287906,2023
gen_007352,Mozambique,2018/08/05,3.21E-05,8.16E-05,0.035589671,0.099362228,2018
gen_007353,Lesotho,2018/01/26,2.28E-05,8.91E-05,,0.126414635,2018
gen_007354,Zimbabwe,2021/01/15,3.02E-05,0.000105708,0.034166934,0.153408544,2021
gen_007355,South Africa,2021/06/06,6.62E-05,0.000279494,0.050313778,0.125761872,2021
gen_007356,Lesotho,2022/07/07,2.19E-05,9.79E-05,0.030027878,0.140499498,2022
gen_007357,Lesotho,2025/01/16,,,,0.109935118,2025
gen_007358,Zimbabwe,2027/09/20,4.82E-05,9.08E-05,0.039347444,0.137586943,2027
gen_007359,Botswana,2025/07/03,2.32E-05,8.95E-05,0.030432992,0.107038645,2025
gen_007360,Botswana,2021/08/30,2.75E-05,7.93E-05,0.034009907,0.107006046,2021
gen_007361,Swaziland,2020/05/05,3.25E-05,0.000108372,0.032913027,0.133068291,2020
gen_007362,Botswana,2021/07/24,2.36E-05,8.12E-05,,0.118451859,2021
gen_007363,Lesotho,2020/06/19,2.65E-05,8.28E-05,0.027620558,0.121058682,2020
gen_007364,Zimbabwe,2023/08/08,4.81E-05,0.000116189,0.031357566,0.116378196,2023
gen_007365,Mozambique,2024/10/18,3.30E-05,9.25E-05,0.032606037,0.123042843,2024
gen_007366,Swaziland,2020/08/15,3.51E-05,0.000123764,,0.126551105,2020
gen_007367,Mozambique,2024/02/05,3.05E-05,0.000114052,0.036894493,0.134208671,2024
gen_007368,Botswana,2021/09/12,,8.59E-05,0.036131104,0.107728085,2021
gen_007369,Lesotho,2022/12/21,2.51E-05,0.000104372,0.028384286,0.123792698,2022
gen_007370,Swaziland,2020/05/20,2.92E-05,0.000111679,0.03256152,0.138978609,2020
gen_007371,Botswana,2023/06/19,2.05E-05,9.02E-05,0.030748516,0.122765916,2023
gen_007372,South Africa,2018/11/29,5.36E-05,0.000249905,0.045304149,0.126573388,2018
gen_007373,Mozambique,2022/12/30,2.66E-05,7.61E-05,0.030466117,0.149274675,2022
gen_007374,Mozambique,2022/06/19,2.98E-05,0.000112543,0.032240269,0.1422225,2022
gen_007375,Zimbabwe,2022/01/27,3.35E-05,0.0001328,0.033099853,0.145310334,2022
gen_007376,South Africa,2027/01/08,6.39E-05,0.000266582,0.055195017,0.143693978,2027
gen_007377,South Africa,2025/11/17,5.57E-05,0.000230676,0.038267916,0.14244129,2025
gen_007378,Mozambique,2023/09/25,2.37E-05,,0.039598575,0.147157099,2023
gen_007379,Mozambique,2026/11/20,2.57E-05,7.70E-05,,,2026
gen_007380,Swaziland,2024/08/02,4.14E-05,0.000112568,0.041450164,0.122480144,2024
gen_007381,Botswana,2024/05/25,2.30E-05,9.71E-05,0.032655403,0.121437969,2024
gen_007382,Lesotho,2022/10/23,2.32E-05,7.14E-05,0.034564164,0.114591535,2022
gen_007383,South Africa,2020/09/12,6.63E-05,0.0002464,0.056212131,0.124006668,2020
gen_007384,South Africa,2020/12/28,7.40E-05,0.00020877,0.042009464,,2020
gen_007385,Botswana,2027/09/29,3.19E-05,9.28E-05,0.034949642,0.099362965,2027
gen_007386,Swaziland,2024/10/13,3.55E-05,9.86E-05,0.040086416,0.12101306,2024
gen_007387,South Africa,2018/11/19,5.01E-05,0.000262076,0.053932438,0.122430688,2018
gen_007388,Lesotho,2020/05/09,2.54E-05,9.22E-05,0.033373629,0.113962887,2020
gen_007389,Swaziland,2027/07/09,3.75E-05,0.000116593,0.033534857,0.116846898,2027
gen_007390,Zimbabwe,2020/02/01,2.93E-05,0.000128022,,0.136273845,2020
gen_007391,Mozambique,2023/07/24,2.48E-05,9.80E-05,0.029731025,,2023
gen_007392,Lesotho,2021/07/14,2.40E-05,0.000113593,0.0265038,0.119309719,2021
gen_007393,Lesotho,2025/02/06,3.20E-05,0.000106532,,0.154639134,2025
gen_007394,South Africa,2026/08/11,8.36E-05,0.000223366,0.063037151,0.168113625,2026
gen_007395,Botswana,2022/03/27,2.72E-05,8.86E-05,0.027323341,0.126789672,2022
gen_007396,Mozambique,2018/02/07,2.33E-05,0.000112293,0.030414904,0.110759047,2018
gen_007397,Botswana,2021/07/28,2.25E-05,,0.028461822,0.111369924,2021
gen_007398,Botswana,2018/03/22,2.25E-05,7.58E-05,0.034968545,0.131714744,2018
gen_007399,Mozambique,2020/03/26,2.66E-05,0.000113952,0.035046825,0.108510319,2020
gen_007400,Swaziland,2021/11/08,2.99E-05,0.000100867,0.026336893,0.117704452,2021
gen_007401,Zimbabwe,2019/02/14,2.89E-05,0.000115199,,0.148132888,2019
gen_007402,Botswana,2018/05/10,2.28E-05,9.64E-05,0.032000308,0.110079604,2018
gen_007403,Lesotho,2021/02/16,2.73E-05,8.34E-05,0.027278656,0.136134688,2021
gen_007404,Mozambique,2018/04/06,3.22E-05,9.93E-05,0.034037579,0.125008001,2018
gen_007405,South Africa,2020/07/18,6.03E-05,0.000247297,0.047711024,0.127811948,2020
gen_007406,Zimbabwe,2019/03/04,3.79E-05,0.000125489,0.030961174,0.161888486,2019
gen_007407,Swaziland,2023/05/04,3.28E-05,0.000149806,0.031142831,0.141787488,2023
gen_007408,South Africa,2025/12/28,6.82E-05,0.000263178,0.046579245,0.185809801,2025
gen_007409,Botswana,2026/07/28,2.47E-05,8.91E-05,0.02930753,0.113436966,2026
gen_007410,Botswana,2024/03/18,2.67E-05,8.39E-05,0.028574521,0.130313925,2024
gen_007411,Botswana,2018/11/02,2.50E-05,6.33E-05,0.023333011,0.141610251,2018
gen_007412,South Africa,2018/09/24,,0.000203077,0.056033435,0.121745165,2018
gen_007413,Lesotho,2025/06/20,2.49E-05,7.81E-05,0.033397437,0.13818233,2025
gen_007414,Lesotho,2025/06/23,2.88E-05,0.000105653,0.031341981,0.133850766,2025
gen_007415,Swaziland,2020/09/04,3.13E-05,,0.042508692,0.123629429,2020
gen_007416,Swaziland,2027/12/03,2.57E-05,8.86E-05,0.032295015,0.12878342,2027
gen_007417,Mozambique,2024/05/30,2.94E-05,0.000119032,0.026640243,0.149089635,2024
gen_007418,Zimbabwe,2022/05/18,4.81E-05,0.00014559,0.0364831,0.123401598,2022
gen_007419,Swaziland,2024/04/09,4.06E-05,0.000162837,0.040560662,0.139570675,2024
gen_007420,Swaziland,2018/03/10,3.49E-05,0.000142792,0.04376269,,2018
gen_007421,Zimbabwe,2025/05/17,3.79E-05,0.000125067,0.034327992,0.138251322,2025
gen_007422,Lesotho,2020/03/16,3.02E-05,0.000105627,0.030430405,0.152614925,2020
gen_007423,Swaziland,2018/02/25,3.81E-05,0.000128182,,,2018
gen_007424,Zimbabwe,2024/04/02,3.57E-05,0.000119802,0.036253232,0.142282885,2024
gen_007425,Zimbabwe,2018/01/06,3.87E-05,0.000123997,0.037439325,0.145792071,2018
gen_007426,South Africa,2018/04/06,6.87E-05,0.00031454,0.049626606,,2018
gen_007427,Swaziland,2019/09/09,3.64E-05,0.00010791,0.034979666,0.111853604,2019
